"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Czechia","CZE","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4970161630816","71.2715410946615","78.5122732015507","78.7505529735655","75.3318340565801","83.4870632572953","81.0974959751374","84.6399130604194","84.4158277010735","85.9992285782893","98.0463388969232","99.0124561576286","91.334650324677","94.9735288575828","113.488959982229","121.297960403591","127.028381868435","129.77901730598","123.742499121909","112.797244532562","128.028911534811","137.862818884663","146.528856576028","146.42241704968","157.574982178056","155.175663480909","150.586267345414","150.532652492994","147.94852332232","141.771023662617","133.148319770557","142.501753315256",
"Germany","DEU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","31.7107087065897","30.8437604701513","30.7327137062479","31.7032168786672","36.9529209561801","35.9068477988722","38.3701405541903","38.1039605229245","37.1805928204973","39.224573364244","41.854070791428","44.1831226459558","44.3878637812521","43.5755726577335","46.2426559117963","47.9153501709494","42.9446314642645","41.6894700598024","42.5265238948391","45.2159180692242","45.8635875773293","47.8173792407618","44.8908381608169","40.5767352603533","42.0578830860048","43.5816342149572","45.005620959935","49.6426586441629","51.5849723493611","53.3658496319459","61.5260610026125","62.0628388890423","60.9348898149328","61.8493197140493","66.2261991054223","70.9187129366213","77.4497291495463","79.8744173951311","81.5248047312183","71.2287128996251","79.8686242395882","85.2061212670221","86.5140548790483","85.0788766962491","84.6200933924979","86.2462246132087","84.7696459674487","87.2372029530234","88.5198710425055","87.6864098858133","80.3983050598603","88.7427778163393",
"Djibouti","DJI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","347.996515061999","299.367862925061","268.363456254629","213.071998607921","305.967966403468","300.398686676008","320.939002998625","223.123780275631","",
"Dominica","DMA","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.965036823324","91.1734976399961","96.9153915173267","84.3263915183642","89.1332228330571","90.430745803056","84.0007925681494","87.7248401962242","117.539300563878","107.787724573456","101.782339859367","102.628196479168","106.96050417924","","","",
"Denmark","DNK","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","57.655403902204","55.5458290756669","55.327767683948","55.5108088608316","57.1347350987927","55.6743764687744","53.2210996356999","57.839919744784","64.6611923532198","59.7002078043683","61.0074115660481","60.2825588263846","57.0526837530442","60.8478808051498","65.4559479170131","70.7446514979046","70.8386911799004","69.6330553873116","70.9085936314997","72.0872826651166","64.7972977152301","61.3528559301278","63.7552791161449","67.0448704479388","67.2901956323191","69.1465270632839","67.0019697487162","65.6049285959626","67.7804557486188","68.514602773058","68.4712660120606","71.1684624019632","71.2991187214461","72.6971979470271","82.9839510533025","83.9685758745007","84.5569748062335","80.881707399814","82.2077652710513","89.3997408561776","97.3667362031348","100.067851177026","104.828229903848","89.7550392904332","94.0999768880069","101.245795489044","103.240970340292","103.050141083868","102.263916342342","104.048228406694","100.168828784783","102.979389908635","106.974996433357","110.224828604234","103.512259565605","112.180253858556",
"Dominican Republic","DOM","Trade (% of GDP)","NE.TRD.GNFS.ZS","44.4081102356232","39.5963798818591","48.0524208227157","46.7049369371744","47.7281637800472","36.5724580565252","41.6810651488972","43.0904522613065","45.1302010935038","44.5916294189354","45.8826916257152","45.7155459345935","45.9196576431519","49.5349589133402","60.5915818231534","61.1139266198044","51.4706194103505","49.3519917420592","48.112780288949","53.793934312941","54.4149258426634","50.6152240699351","41.0749771330769","41.3411896915602","51.7434972710022","56.9971149804481","49.4260827751438","58.0564730668285","71.3525273587921","69.4726770929163","69.1984136752272","83.09106896203","80.4648015417106","78.0028967722022","77.157908271893","73.8979593803276","72.6424908698332","74.2332371692166","75.9113027135939","76.3027532814337","79.3003930961432","70.5105678080061","68.7232829028777","84.4495031861592","81.3514229381911","61.6535587358027","63.7664826351505","61.9472306770769","61.3920530912843","50.6122826050753","55.999936071454","58.9896658983352","58.3886738848346","56.6817561171068","55.4964232490441","52.1710777171955","51.5859712555968","50.2250854248266","52.0559663874181","51.0111449209557","44.2936565524675","52.7348670680051",
"Algeria","DZA","Trade (% of GDP)","NE.TRD.GNFS.ZS","106.186804301314","113.7483279283","40.6125193571122","61.510197197341","54.5238212566159","48.4370219064117","50.6397695218843","45.066186093677","47.3228889614156","51.8595349042921","51.2254018061269","46.1062966825765","46.1764302847485","57.0934265311372","74.2388192371426","76.6545354056848","70.1732568821597","72.3268842306998","65.7045688895452","64.0140492853508","64.6769231605018","65.4649936353318","59.9229312690034","53.7441173561114","53.1763836889134","50.3261206307911","36.026710569926","32.6845844686128","38.111587277742","47.1533197065802","48.3807136815584","52.7175867077307","49.1890842360411","44.9228133698634","48.5844377877809","55.1910052081435","53.7051478767794","52.2439115059386","45.0944505585079","50.9291093379713","62.8583436360347","58.7061642307646","61.1341714474726","62.1247730289143","65.7014218464212","71.2786009597481","70.7300124352536","71.9381290438053","76.6845181652822","71.3243305469238","69.8666612628678","67.474301732347","65.4049791981269","63.6108236711147","62.4143160110881","59.6951285987184","55.9256678771781","55.3214030214594","58.065491770819","51.8075701263808","45.3110891110652","52.9700519946416",
"East Asia & Pacific (excluding high income)","EAP","Trade (% of GDP)","NE.TRD.GNFS.ZS","12.7946995045222","11.6636852310378","10.2678573373228","10.7689493724022","11.0506787647502","10.139341767044","11.6478197294627","10.6279021568624","10.725619011588","9.86935359401904","9.79977327248585","9.77099372545401","10.7298951869698","13.1179590772695","16.6399346408048","15.2667520812343","14.6435745140386","14.370548513435","15.3565588648891","17.9088609692567","19.3812115068781","21.9432934881622","20.7710801969294","20.7357912711302","22.1489400689345","25.8739833794872","25.0316488721863","26.5542010926941","29.1002288661123","27.0609674035293","30.5634959937239","32.5477877352861","34.2344832682037","33.8978516431701","43.0678986050799","42.6297420325499","42.1294097308413","43.7912988241769","45.6394307683153","44.5664249767028","51.1021457951712","49.7995851870395","52.384785300631","59.6722665121966","67.3612644442605","69.8129232741811","71.1059749626764","68.7373823825708","64.9482679122379","52.2161709890333","56.7189901992682","57.3064702474583","54.854128763874","53.3812135683646","51.8171902629969","46.694456158226","44.1351146159081","45.4375233221467","45.7398651111344","43.3703757747842","41.2535703956269","45.3869846668476",
"Early-demographic dividend","EAR","Trade (% of GDP)","NE.TRD.GNFS.ZS","23.6129132876814","23.6520018355602","20.6864544969056","22.1163774639803","22.2529033692392","20.105170668694","22.8797844101732","21.6576314540282","25.512572528255","25.0480381690129","25.6820016369117","26.2807327788469","27.6399160176395","33.3013355078678","34.4996393266771","35.3250128338621","34.1917985149127","35.2000562134766","34.163124750375","36.3231831136375","38.3494585488889","38.1753909994112","36.9650546339065","36.611804225779","35.4579248369316","33.5970202923362","31.3953448204617","33.422729632108","36.2365591616052","37.7404789917552","38.679188020433","39.6141980335718","40.2330015330079","39.200882267341","40.1392138811551","44.3459639273861","45.6579026990405","46.5597897522698","47.6942313308588","44.8057991801093","49.085446459322","47.9936432614152","49.4088393342279","50.2813847590374","54.4257922302669","56.7744839821646","58.1959575073212","58.4959654728259","61.4995001090756","53.505557162963","54.9461699060628","58.1657873499881","57.8896009823953","56.737983912832","54.9078393889699","51.3549739159721","49.4256574917609","51.7666932430429","55.3942349378297","53.0605106613938","48.4265823619808","54.4036962081914",
"East Asia & Pacific","EAS","Trade (% of GDP)","NE.TRD.GNFS.ZS","20.7086611576508","22.3826104932439","20.9183858338703","21.3553698989355","20.9515770670006","20.5039397289958","22.3163717070063","21.4239339820914","22.7183317418542","22.4732748532783","21.8753813635309","22.2923750353524","22.2010367834722","25.3445654362835","30.7024121572134","28.619505270618","28.9587122205515","28.6933458188721","28.7246869691288","31.9799265468053","35.1707537281907","36.3700654718289","34.6460790174761","33.658911349819","34.717919952289","36.0873202036096","34.469301319952","35.9069956233324","37.88865162115","36.2683175234087","38.1965449196055","38.8187475929837","39.4375519694615","38.9368656247823","44.5126419038542","45.5395072733927","45.3421128328656","46.7327022281734","48.2065259806861","47.0674154542743","52.8573077371742","51.5766848604989","53.1387734490316","58.7155181803183","65.3031769588637","67.8128424066911","70.2843079161571","69.5490113176732","70.0402958745287","57.8871294622996","63.0051729805962","65.1683536662139","63.7487854906375","63.0502164222721","62.1123774417764","56.5836270578478","52.9589367298327","54.9537046774989","55.9676771904232","53.725302184001","50.7768361156236","56.291076950786",
"Europe & Central Asia (excluding high income)","ECA","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0231469377536","38.6014650207118","32.7112116470996","88.1797426947996","63.3710107989688","56.6420158662844","58.3509778916918","55.5339436948941","56.7358861922447","55.9661238274173","63.2559557902113","66.4126112409001","63.9866868948407","62.6262269053211","62.7163601828799","63.5936778415175","61.9051379310381","61.2442377047225","59.9257482387492","62.277630008961","55.6035976180661","56.6403796827659","59.0415489144498","58.3666977222741","56.2733242731268","57.0964017866681","56.546333825321","54.9474045588257","57.7465792389691","62.8160454426709","61.5299073529005","57.0455282034266","64.328087342967",
"Europe & Central Asia","ECS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","39.7652510183851","39.5463589587728","39.3932885589477","42.301863476248","49.6254344364404","45.4414068891331","48.1359679250436","48.3273350064506","46.4534929027617","48.6860693022784","52.2065073204687","53.973252541798","53.9091070864578","54.0360066995182","57.3624384746054","57.6944309613021","51.456912980624","50.7797110882762","51.5037073190742","53.0700204173325","51.715564437911","50.374514291327","58.4628939565484","54.1617696747604","55.0993150760357","57.2576421114656","57.5981040879544","60.7235853437419","61.2803185163249","62.9924235369557","69.3223098089501","68.4167090251979","66.2448799928627","65.3913760859661","67.8286371452235","70.2892403801508","73.9681548141793","74.7420629009812","76.4563495618039","68.0351866993432","74.3542366778235","79.0774752850902","79.8801914348056","79.4106559594557","79.3245043311387","79.8183944302176","79.4099965273647","82.3071375710382","84.4101982625063","84.243861121786","77.9936856205175","84.4226283872172",
"Ecuador","ECU","Trade (% of GDP)","NE.TRD.GNFS.ZS","19.9116465916645","19.1091583916088","21.0358891025167","19.1902971180519","19.0445120382737","19.2701382788243","21.6000691886193","22.1387791434791","24.9603730109499","20.6053027076117","22.4512535597798","27.2705147299212","27.9579897376635","34.537634740314","41.404370100132","35.4050500448307","34.0139042731574","34.4422102372902","33.2958288169454","36.0795817670218","35.0250095913135","29.915273689661","32.4129455881689","30.8760173448129","33.05830053321","35.7173093974088","33.1106044808965","37.7307228547875","42.6623014756666","45.1129811864879","44.5949122940278","45.196639984556","44.8065436522069","43.1712184234683","43.7777474951998","45.9112707318244","44.2157026832153","45.0171863180765","43.395107949805","49.2012507989376","59.464699296633","50.7450571604332","49.3765496413265","47.2416306944026","50.6652403671973","56.0998297037723","59.7097831881018","62.5871384279303","68.0569473760308","52.1048490230741","60.3032387134123","64.4902388929988","61.7511124083851","59.6061560569664","57.7081689892069","45.243877148583","38.5213403358829","42.4217213910174","46.3621309486896","46.0768211909258","41.3752300759532","51.3860085688935",
"Egypt, Arab Rep.","EGY","Trade (% of GDP)","NE.TRD.GNFS.ZS","41.691698525396","37.3881932021467","34.5708509465172","41.3457841252403","43.2722832722833","37.2632972853675","36.8175683965158","35.939719109989","29.26348956282","29.9858977213687","30.6627936031984","31.0246763634209","30.0853465291485","31.6962722041531","51.6648281140953","53.7142426412392","45.0854637114817","52.9519238967588","53.8393825871563","69.4642630644343","73.3830375629879","74.459577429536","64.2019950124688","57.1428571428571","52.5316455696203","46.112600536193","36.0544217687075","35.3398058252427","52.5974025974026","50.1298701298701","52.9227557411273","62.8444444444444","59.3098490294752","55.9278350515464","50.6285714285714","50.2450980392157","46.9485614646905","43.7382474614517","41.9276270006959","38.3615084525358","39.0179359012055","39.8104265402844","40.9870678279229","46.1796407185629","57.8199052132701","62.9526462395543","61.5185365063947","65.077873254565","71.6806253489671","56.5534446363462","47.9363500745898","45.2556341623514","40.7117692721084","40.373038056332","36.9201877934272","34.8459429600229","30.2465490514505","45.1268011527377","48.2782710596295","43.24045019823","33.7591801878736","31.3736003784892",
"Euro area","EMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","39.2197826957782","38.9384160479527","39.1112189172991","41.2079825500455","47.9525169367358","44.1515312784618","46.7723715105675","46.921208273943","45.7526287658833","48.625366587246","51.0099573221572","53.5762744918337","53.2884662906126","53.008109358841","56.0602764677881","56.5276764838821","49.7807326952939","49.2080566779458","50.4278124885164","53.2674798032149","52.4751793150573","52.7151006063934","51.8934592972772","50.1768917785785","52.7679878056202","56.1525106279801","56.8476840508747","60.8774613881066","62.1743203415279","63.0213059230656","70.786467442506","70.0126882927118","67.6297467265573","66.2750052335813","69.1686404005418","72.4277772508855","76.750734791477","78.556416201626","79.63632420823","69.4048965932098","77.498152272553","82.9430895203685","84.5730037407155","84.0490992411095","84.6305521915775","86.1065840522217","85.0097852315362","88.1284491877404","89.7425851035963","89.672718733169","82.6647617722692","90.2620543539413",
"Eritrea","ERI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3771893721132","102.060001634922","110.881778212018","105.322628605412","116.617520301229","115.414776658722","94.9275656742685","96.2592361791151","67.8813619265146","72.0627109589752","76.5901636574451","74.0078242901552","65.570906849032","61.1060310218073","45.2608460537354","34.5595595326375","30.5609500494496","27.9721416148149","37.4714654565691","47.3937901188684","","","","","","","","","","",
"Spain","ESP","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","25.8215109540302","25.8943203130684","27.1807171889044","28.1070882681431","31.6954731783029","29.0859599989202","30.0775004244861","29.1635848280674","27.725213290205","27.8359969776747","31.5606100800939","35.3801915562835","36.5284284850597","39.76852471461","41.5414303005682","40.866626090296","35.3473420853772","36.3199600167146","36.7134819107946","37.3841834429039","35.6107332350311","35.4785412493691","35.9778421488576","36.9498939813697","41.6444787333504","44.7753740870366","46.2452192648042","51.1662571157861","52.6614543708284","54.636466948565","60.0823337464942","57.9971554637493","55.0991792430679","53.4636891006225","54.5241826916923","54.7622975833471","56.1771348136076","57.7476037596033","55.9833300436847","46.9948743270275","52.928240557318","58.7931710352776","60.8450747936193","61.9763157198604","63.8382619541975","64.1832051439024","63.7398826295293","66.6570608657952","67.5749402546311","66.8738905174013","60.1431677771427","68.3817765705867",
"Estonia","EST","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.087473677663","132.977442750892","151.051344390403","156.838235827521","144.116453592933","126.495610165523","126.456987901508","123.318214706657","122.776875234578","129.978208039533","135.938816584636","136.643220946677","133.987601252435","136.689051143382","116.764747673625","143.678224078619","167.391979831694","170.759926419412","166.452834530816","160.241474731979","150.937189701775","150.408696743733","147.563722396444","145.920296083136","143.754530253766","138.466338699949","156.958049144547",
"Ethiopia","ETH","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.232935411689","45.3979041835072","41.4717870807625","40.7410841498626","39.6561241449515","34.8990528009428","31.1036313022906","31.199374943469","28.8153010070423","24.006113643482","24.2555150173086",
"European Union","EUU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","39.8936046462493","39.5462397497881","39.6197265716773","41.8921011892799","48.8588835571755","44.8531237744178","47.3473179585913","47.4472274874115","46.2365312480511","49.256916692622","51.643848389559","54.1697378798057","54.1023078684238","53.9911733903705","56.8687040950547","57.3551581626726","50.6530638321811","50.0523694012473","51.2636323651347","54.0249548902725","53.0643537083996","53.2857978120701","52.9575031903825","51.4358585295225","54.0557098441114","57.0704833980096","57.8469840721864","61.9751927832927","63.3146514162678","64.1927019566377","71.8382285595743","71.0901772487911","68.8187854576139","67.8562715888023","70.9887708664695","74.281052626039","78.9574387091094","80.8723486130876","82.0148598049438","71.7193160893743","79.6554454181725","85.0942229520724","86.7335174254026","86.2342292447062","87.0839921673648","88.4050973964824","87.4124103102629","90.4606955442784","92.1255008200637","92.0677374791831","85.1360383409629","92.8297769341816",
"Fragile and conflict affected situations","FCS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","35.2523832896905","39.5493338714631","37.1536178182798","43.8936928276513","55.5283808496818","55.2746055489931","55.3095451641858","59.1574849283505","55.5065482572201","57.0678540312714","60.0956706235937","46.2508490114805","43.6139421451546","31.6919862779787","32.5622129383859","31.9365375254781","28.0598989950176","34.1524739734665","32.5310530757312","46.1752646932143","41.3606349235065","40.1864427785919","39.3854592339794","37.412813357876","36.7903278547719","44.2193584434226","45.8991006872282","62.0161098619622","60.5546404216517","59.8685981936958","65.4929844518986","63.6132999874285","61.8835115717017","71.5131494883554","63.7727874774397","62.1674480092436","61.4700486804953","58.9889881711046","61.250388600118","54.6809618949503","58.112398054772","60.8621658375357","57.5273549143995","52.8902579948254","51.3262529144134","47.8730813421502","44.8388749076133","49.1956747809661","52.7516975268608","52.3094936623976","40.0115420829443","45.9127670084596",
"Finland","FIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","49.421372437819","47.4424472948652","47.7903301511063","48.5077293540302","55.214913286566","50.3325744876036","49.2680829638187","52.3899812595919","52.6259379160503","58.1135300402631","62.946786701132","61.5966585231303","57.5754035932061","57.4195845200201","56.5993265993266","55.3077517383466","49.9832517186927","49.4787051804596","48.1576580686365","47.8746318007707","45.8415329983839","43.4884175882346","50.2417966077705","58.1649320950203","62.428236123814","64.0737095252108","65.7220105208507","68.2213217576507","66.9671464382356","66.2398751930411","74.8948271060231","70.2768481898388","69.2994625755964","68.0558026741527","70.960203580292","76.579207830612","81.9834930623435","82.8574024974341","86.184335829923","70.1233032732315","75.4644073922495","78.5795816119355","79.170500952561","77.0938865804298","74.1127227557674","71.3825484305887","70.8985003539937","75.053137193384","78.1921683186129","79.605433214652","71.6341165251656","78.604590101326",
"Fiji","FJI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","100.467612029317","100.473484848485","92.8597089994611","92.6457632073399","86.7246922292794","89.0458827104224","81.1384004925771","87.3737373737374","107.671957671958","123.024900828203","129.5","117.815866797258","106.790552275096","111.781962338949","115.843028693277","114.143419105706","121.726031065881","119.697773064687","119.369767087837","122.802233816628","135.895641463483","129.997341839447","126.052579068143","128.975969916537","125.121987598815","117.740079365079","118.048331674709","110.389514898623","130.997847976458","108.869117411674","121.227903395671","124.476834805196","125.285791685112","126.348386724849","110.812305558184","101.189048565576","97.1744907814101","97.0216625877761","103.235419995391","106.680865836528","71.7367643857876","81.8834952627248",
"France","FRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.193918947773","26.6745445593304","25.1344322215584","25.1591058720256","26.0052293124161","25.9545680563189","26.5834399826142","26.6067340443353","26.9453231370863","28.9927558158162","31.4189565466435","32.0089591417485","32.470428853515","34.4059723112064","42.3557676233599","36.691736336041","39.5998708787581","40.6359698442343","39.4383488949127","41.0336254739961","43.5026672864511","45.4109434591213","45.2523852836828","45.1398283198465","47.5418299082076","47.0163879903232","40.8879984679522","40.2927394586107","41.3922169441697","44.0017811278671","42.7360551888574","42.983681489047","41.991612606025","39.9051237217838","41.8262397371907","43.6461285770923","44.3292399538117","48.0334968830664","49.5067667927119","49.7609206002288","55.8612457180345","54.9593680925757","53.0720247583335","50.7978335232353","51.9250078784333","53.9807067764121","56.1034244496256","56.420756583014","57.3970828857949","50.462450850073","54.8677910818934","58.7905764224005","59.7020591687875","59.764055074913","60.4787965196196","61.7516939345861","61.1001423821095","62.9618472934066","64.437952596913","64.1414731902028","56.8638228861759","60.8396677956071",
"Faroe Islands","FRO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.609818039364","100.491928308123","110.545353366722","104.903331365787","98.6231560125168","108.259300809557","93.4144311539504","100.96086420923","97.3947177610908","99.5067894980719","103.496222535589","96.8608080332117","97.1839685226701","105.846453473678","117.158504925495","114.062282820929","106.142539193387","105.610671594387","104.552703002397","107.238400162626","106.874168106959","108.31693138646","96.9096563827735","104.89689373867",
"Micronesia, Fed. Sts.","FSM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","87.6995305164319","","","","","","","","","","","","91.4914703940376","102.076924168107","106.168285450594","101.255476346796","94.7389508064168","90.5888324263799","95.7320572733056","89.8144131632725","94.7935260513159","93.7176359912752","92.5195549498386","95.3224299415599","98.6724416170276","109.289475654306","108.787817810896","105.813653142123","106.904622398343","111.358914489194","113.261346269274","105.859971084144","105.296472336084","100.635034905852","101.024254172998","100.851461800905","104.95145631068","89.0441176470588","93.5081624111542",
"Gabon","GAB","Trade (% of GDP)","NE.TRD.GNFS.ZS","66.7981961790426","62.8745050132713","62.4826571460552","92.4966571564271","77.8433514519825","80.5405405405405","79.304632335204","96.1078143712575","97.6679978962969","108.706324604099","87.7094776068207","118.648810656518","145.34531797235","116.511458721291","100.807102502018","97.4264705882353","91.6840495063274","102.854245146334","108.679525222552","95.8889233633261","96.3503649635037","104.059075750357","101.261670451678","104.867290876731","99.2931499807223","119.853382205931","89.8956477475185","87.9144276143595","78.5220207494277","86.9936353425683","76.8974453905961","80.5349385481311","79.868842088552","83.3430365420292","99.9266868001633","95.1346961861668","95.6709008514144","98.5362645138464","95.9747826086956","97.7314524555904","101.701928939637","83.6386132424108","84.7590815376223","80.3026082056312","81.7675371418698","83.9495998399241","88.6494092562519","85.1324791636578","88.9988725945748","83.5045774235636","89.1576627248353","90.4983773331323","92.3428089420545","90.6350361478645","73.5203290162438","73.9497814588281","70.1333810645308","75.0687404456638","77.0365976973024","73.4280894486644","70.0599965872424","72.6455946192397",
"United Kingdom","GBR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","43.0249380176673","42.6711698981268","41.6030872542393","47.4667977199277","58.7637435786943","52.781348719732","57.4463785245268","58.9591422660726","55.0116982467759","54.6863579570945","51.3360049692098","49.4164598546928","49.6382268141947","50.8376853322436","55.4338459010912","54.9772978956121","50.550617702182","49.9170699505445","47.3791932706759","48.6961418292993","48.2704153016293","45.3362535997259","46.3266859574215","49.7708527497619","51.9100648688399","50.963746531673","52.2105704421799","50.9544505383919","49.3102350984564","49.5807115835847","52.4696610703605","52.8068501200098","51.3079566770037","50.1184829420287","50.3333786704145","52.5387545252611","56.7978669737384","52.8341458617977","56.4052881446909","54.5904907718499","58.8066344120899","63.1571958123099","61.8899501004237","61.6555274769174","58.8573173998444","56.9130212524948","59.256219551169","62.7995671959052","63.9997960517472","64.1301531307911","58.1161588438344","56.6703342315573",
"Georgia","GEO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3943661971831","89.041095890411","87.5","85.3333333333333","58.8541666666667","101.943699731903","118.638889058298","166.902615538069","67.8286788091539","45.6965490500194","57.7530659289995","53.5666693215985","57.1518743274472","62.6613956413099","63.3299250824094","71.6291255364807","77.6333765369391","79.0407459055607","84.5295975354749","89.125374368197","88.3934140686603","86.2982243681487","78.1930390303569","82.8990541481835","87.5468528614097","91.9422785219247","95.6020858179071","96.7748361393137","98.7688227493738","96.8258176135729","104.040076935155","111.755539312188","118.599368307339","93.8757982916676","102.821196057252",
"Ghana","GHA","Trade (% of GDP)","NE.TRD.GNFS.ZS","63.6363636363636","62.5806451612903","52.6849037487335","48.6363636363636","43.7702265372168","43.8608458390177","34.2555994729908","37.3670212765958","41.1764705882353","40.07996001999","44.0460380699424","36","35.9147424511545","37.8463296201085","40.1287553648069","37.8004921446148","31.7499233833895","22.0460449699901","18.0453635757171","22.3938771171427","17.6211145337441","10.0790350563159","6.32034331586679","11.5448983362132","18.8146111228152","24.243837597071","36.7116874888784","45.8481233243968","42.2454994120982","41.0858910510339","42.7281781307805","42.4883492637987","45.9935958613923","56.6691201156995","62.0211527377522","57.4230942889947","72.2049441293975","85.4018379695892","80.5995432469935","81.7051040340528","116.048430162968","110.045854160811","97.4892431746551","97.2871457139532","99.6703343472122","98.1715141146279","65.9214438401551","65.3543222852532","69.5142256111434","71.5947385281523","75.3778157916824","86.2954538549695","93.1680351286831","60.7593219028775","63.8365615580462","76.5212712995805","67.8770001864299","70.548364565594","67.9585183453884","76.8248018271755","38.5168616613129","58.4300136273875",
"Gibraltar","GIB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1643180369758","62.3351029384862","57.9471408982406","60.8795688929043","64.5170190173246","60.9164629864765","50.9478929177529","54.6023190819448","48.6148378191188","45.6441816712025","43.5401737810633","42.4150697005943","48.2106758594876","47.67304857438","53.4817190113594","58.5969097489697","55.4482350732153","51.1421390172418","50.4422180841653","69.8967259161112","69.3863036215547","71.1210387506578","64.1842507208406","69.8153539678789","73.5465665596744","85.9546731151063","86.6743242388843","80.4264444384217","76.7719635294773","72.4427253802927","111.839462498737","101.251633768429","88.984111543709","78.4153132285974","132.382512353623","132.382512353558",
"Gambia, The","GMB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","79.7479417352755","87.7113185530922","90.9837900874636","91.4845908607864","78.7004130335016","69.5485589519651","74.5288006756757","77.48375","82.6885295912141","88.3231692677071","87.411739122251","84.2526182685557","93.5691964285714","98.2147696788769","106.334684582956","110.718123040527","103.972547047922","112.970541020856","115.914128382631","97.7814665225553","102.722471997511","108.704991030241","108.818999972051","120.337404203123","131.485415341849","64.1029468943288","67.4430836477238","64.6299221312549","49.9160789438545","59.2767980339628","50.9543943800384","48.3174980980993","53.8709622701508","52.4132975230667","56.3598198850954","46.9292631865623","59.642950918834","68.8587930342232","49.9342995615683","50.0187233950976","50.374468581975","44.2938444656791","39.0890994561344","41.7773944257977","41.0125150279466","42.6397020468894","47.7006731141985","45.4619193623296","58.2579307752264","52.937505147568","46.0214036884486","53.3190552786319","63.1091120519767","53.2696525651825","47.5003650253904","42.0927956762814",
"Guinea-Bissau","GNB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","34.1885877661297","38.4700691403331","39.9857277774719","46.7863184324911","44.2667936605201","31.1316202977577","33.2079180614215","41.9065073506554","43.7877947816771","48.7986596675454","54.5294533459001","46.9117173293799","49.1254311964482","38.2628715481871","64.6826229326985","67.4675247107024","37.0703241629844","50.3231539482881","63.6090902275228","55.0802352555989","46.9705027203419","47.7736099873849","55.0143756209272","41.5863006127147","50.7637790022767","46.8104328971993","42.3601714958377","60.8998978595808","50.2865421182266","67.6776475391336","54.8733509134716","48.0175827233051","41.1843995611341","43.2716188054624","44.8451120369809","41.3183809560734","40.4491981374428","54.1418242321587","52.642045005514","54.071875728414","50.1304010558482","56.62100801099","41.1729928433818","44.0803911767354","51.5930141877095","59.7815367521229","57.8122244103829","60.8470169188269","56.0181155026704","55.3725855838767","43.6358403713142","",
